System,Person,AccountDisplayName,AccountUserName,AccountEnabled,PermissionDisplayName,PermissionConfigurationDisplayName,SubPermissionDisplayName,Issue,Resolution
Microsoft Active Directory,Roos Slootweg (500197),Roos Slootweg,roos.slootweg3,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Nagtegaal (500199),Ursula Nagtegaal,ursula.nagtegaal5,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Daan Elzinga (500266),Daan Elzinga,daan.elzinga72,False,APP-CB12-Portal (avo.local/Demo/Groups/APP-CB12-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Sem Wielenga (500308),Sem Wielenga,sem.wielenga17,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Eva Hoekstra (500179),Eva Hoekstra,eva.hoekstra82,True,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,,Permission unmanaged,None
Microsoft Active Directory,,Service account svc-fin0114,svc-fin0114,True,,,,Account unmanaged,None
Microsoft Active Directory,Vera Berkhout (500317),Vera Berkhout,vera.berkhout26,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Finn Oosterhuis (500160),Finn Oosterhuis,finn.oosterhuis63,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Finn Roozendaal (500270),Finn Roozendaal,finn.roozendaal76,True,PRINT-Default (avo.local/Demo/Groups/PRINT-Default),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Jonker (500052),Olivier Jonker,olivier.jonker52,True,ROLE-Applicatiebeheerder (avo.local/Demo/Groups/ROLE-Applicatiebeheerder),,,Permission unmanaged,None
Microsoft Active Directory,Mila Slootweg (500186),Mila Slootweg,mila.slootweg89,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Daan Lindeboom (500286),Daan Lindeboom,daan.lindeboom92,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Roos Kalisvaart (500047),Roos Kalisvaart,roos.kalisvaart47,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Kim Berkhout (500174),Kim Berkhout,kim.berkhout77,True,APP-FIN01-Portal (avo.local/Demo/Groups/APP-FIN01-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Wout Pronk (500008),Wout Pronk,wout.pronk8,True,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Slootweg (500029),Ursula Slootweg,ursula.slootweg29,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Tess Vroegindeweij (500158),Tess Vroegindeweij,tess.vroegindeweij61,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Vera Jonker (500090),Vera Jonker,vera.jonker90,False,FS-INK08-RW (avo.local/Demo/Groups/FS-INK08-RW),,,Permission unmanaged,None
Microsoft Active Directory,Bram Oosterhuis (500191),Bram Oosterhuis,bram.oosterhuis94,True,FS-HRM02-RO (avo.local/Demo/Groups/FS-HRM02-RO),,,Permission unmanaged,None
Microsoft Active Directory,Roos Quaedvlieg (500291),Roos Quaedvlieg,roos.quaedvlieg0,True,FS-COM05-RW (avo.local/Demo/Groups/FS-COM05-RW),,,Permission unmanaged,None
Microsoft Active Directory,Cato Uijlenbroek (500100),Cato Uijlenbroek,cato.uijlenbroek3,True,FS-INK08-RW (avo.local/Demo/Groups/FS-INK08-RW),,,Permission unmanaged,None
Microsoft Active Directory,Eva Aalbers (500268),Eva Aalbers,eva.aalbers74,True,FS-Applicatiebeheerder-DATA (avo.local/Demo/Groups/FS-Applicatiebeheerder-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Xander Jonker (500126),Xander Jonker,xander.jonker29,True,MBX-ICT03 (avo.local/Demo/Groups/MBX-ICT03),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Elzinga (500272),Jasper Elzinga,jasper.elzinga78,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Lars Wielenga (500215),Lars Wielenga,lars.wielenga21,True,ROLE-Kwaliteitsadviseur (avo.local/Demo/Groups/ROLE-Kwaliteitsadviseur),,,Permission unmanaged,None
Microsoft Active Directory,Sem Aalbers (500117),Sem Aalbers,sem.aalbers20,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Uijlenbroek (500075),Hanna Uijlenbroek,hanna.uijlenbroek75,True,FS-KWA07-RO (avo.local/Demo/Groups/FS-KWA07-RO),,,Permission unmanaged,None
Microsoft Active Directory,Cato Uijlenbroek (500100),Cato Uijlenbroek,cato.uijlenbroek3,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Yara Hoekstra (500150),Yara Hoekstra,yara.hoekstra53,True,APP-Visio (avo.local/Demo/Groups/APP-Visio),,,Permission unmanaged,None
Microsoft Active Directory,Roos Aalbers (500038),Roos Aalbers,roos.aalbers38,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Finn Muijs (500040),Finn Muijs,finn.muijs40,True,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,,Permission unmanaged,None
Microsoft Active Directory,Mila Jonker (500009),Mila Jonker,mila.jonker9,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Finn Fokkema (500264),Finn Fokkema,finn.fokkema70,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Daan Gerritsen (500109),Daan Gerritsen,daan.gerritsen12,True,MBX-FIN01 (avo.local/Demo/Groups/MBX-FIN01),,,Permission unmanaged,None
Microsoft Active Directory,Anne Coenen (500104),Anne Coenen,anne.coenen7,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Xander Coenen (500151),Xander Coenen,xander.coenen54,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Terlouw (500101),Hanna Terlouw,hanna.terlouw4,True,LIC-M365-E5 (avo.local/Demo/Groups/LIC-M365-E5),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Lindeboom (500203),Gijs Lindeboom,gijs.lindeboom9,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Finn Fokkema (500264),Finn Fokkema,finn.fokkema70,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Dijkgraaf (500303),Gijs Dijkgraaf,gijs.dijkgraaf12,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Zomerdijk (500260),Olivier Zomerdijk,olivier.zomerdijk66,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Roos Elzinga (500136),Roos Elzinga,roos.elzinga39,True,FS-FIN01-RW (avo.local/Demo/Groups/FS-FIN01-RW),,,Permission unmanaged,None
Microsoft Active Directory,Quinten Pronk (500149),Quinten Pronk,quinten.pronk52,True,FS-Kwaliteitsadviseur-DATA (avo.local/Demo/Groups/FS-Kwaliteitsadviseur-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Daan Roozendaal (500214),Daan Roozendaal,daan.roozendaal20,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Vera Elzinga (500132),Vera Elzinga,vera.elzinga35,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Wout Pronk (500008),Wout Pronk,wout.pronk8,True,PRINT-Deventer (avo.local/Demo/Groups/PRINT-Deventer),,,Permission unmanaged,None
Microsoft Active Directory,Wout Oosterhuis (500069),Wout Oosterhuis,wout.oosterhuis69,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Vera Zomerdijk (500145),Vera Zomerdijk,vera.zomerdijk48,True,LIC-M365-E1 (avo.local/Demo/Groups/LIC-M365-E1),,,Permission unmanaged,None
Microsoft Active Directory,Mila Kalisvaart (500017),Mila Kalisvaart,mila.kalisvaart17,True,MBX-ZRG06 (avo.local/Demo/Groups/MBX-ZRG06),,,Permission unmanaged,None
Microsoft Active Directory,Sem Berkhout (500202),Sem Berkhout,sem.berkhout8,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Roos Vroegindeweij (500274),Roos Vroegindeweij,roos.vroegindeweij80,True,FS-Casemanager-DATA (avo.local/Demo/Groups/FS-Casemanager-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Pronk (500189),Ursula Pronk,ursula.pronk92,True,APP-CA010-Portal (avo.local/Demo/Groups/APP-CA010-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Sem Wielenga (500308),Sem Wielenga,sem.wielenga17,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Anne Coenen (500104),Anne Coenen,anne.coenen7,True,PRINT-Deventer (avo.local/Demo/Groups/PRINT-Deventer),,,Permission unmanaged,None
Microsoft Active Directory,Bram Wielenga (500229),Bram Wielenga,bram.wielenga35,True,ROLE-Begeleider (avo.local/Demo/Groups/ROLE-Begeleider),,,Permission unmanaged,None
Microsoft Active Directory,Iris Lindeboom (500007),Iris Lindeboom,iris.lindeboom7,False,ROLE-Facilitair (avo.local/Demo/Groups/ROLE-Facilitair),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Pronk (500189),Ursula Pronk,ursula.pronk92,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Pronk (500277),Gijs Pronk,gijs.pronk83,True,ROLE-Teamleider (avo.local/Demo/Groups/ROLE-Teamleider),,,Permission unmanaged,None
Microsoft Active Directory,Anne Slootweg (500194),Anne Slootweg,anne.slootweg0,True,PRINT-Thuiswerkplek (avo.local/Demo/Groups/PRINT-Thuiswerkplek),,,Permission unmanaged,None
Microsoft Active Directory,Finn Roozendaal (500015),Finn Roozendaal,finn.roozendaal15,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Uijlenbroek (500219),Zoë Uijlenbroek,zoe.uijlenbroek25,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Daan Lindeboom (500286),Daan Lindeboom,daan.lindeboom92,True,ROLE-Casemanager (avo.local/Demo/Groups/ROLE-Casemanager),,,Permission unmanaged,None
Microsoft Active Directory,Noa Zomerdijk (500140),Noa Zomerdijk,noa.zomerdijk43,True,FS-FAC04-RW (avo.local/Demo/Groups/FS-FAC04-RW),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Quaedvlieg (500051),Ursula Quaedvlieg,ursula.quaedvlieg51,True,LIC-M365-E1 (avo.local/Demo/Groups/LIC-M365-E1),,,Permission unmanaged,None
Microsoft Active Directory,Mila Pronk (500125),Mila Pronk,mila.pronk28,False,MBX-FIN01 (avo.local/Demo/Groups/MBX-FIN01),,,Permission unmanaged,None
Microsoft Active Directory,Bram Pronk (500002),Bram Pronk,bram.pronk2,True,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),,,Permission unmanaged,None
Microsoft Active Directory,Eva Aalbers (500268),Eva Aalbers,eva.aalbers74,True,MBX-COM05 (avo.local/Demo/Groups/MBX-COM05),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Dijkgraaf (500281),Ursula Dijkgraaf,ursula.dijkgraaf87,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Tess Zomerdijk (500072),Tess Zomerdijk,tess.zomerdijk72,True,FS-INK08-RW (avo.local/Demo/Groups/FS-INK08-RW),,,Permission unmanaged,None
Microsoft Active Directory,Mila Kalisvaart (500017),Mila Kalisvaart,mila.kalisvaart17,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Tess Fokkema (500253),Tess Fokkema,tess.fokkema59,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Mila Slootweg (500186),Mila Slootweg,mila.slootweg89,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Pien Zomerdijk (500001),Pien Zomerdijk,pien.zomerdijk1,True,FS-Applicatiebeheerder-DATA (avo.local/Demo/Groups/FS-Applicatiebeheerder-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Muijs (500148),Olivier Muijs,olivier.muijs51,True,APP-Visio (avo.local/Demo/Groups/APP-Visio),,,Permission unmanaged,None
Microsoft Active Directory,Yara Zomerdijk (500097),Yara Zomerdijk,yara.zomerdijk0,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Bram Lindeboom (500301),Bram Lindeboom,bram.lindeboom10,True,TEAM-CZ08 (avo.local/Demo/Groups/TEAM-CZ08),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Lindeboom (500061),Hanna Lindeboom,hanna.lindeboom61,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Cato Jonker (500255),Cato Jonker,cato.jonker61,True,ROLE-Kwaliteitsadviseur (avo.local/Demo/Groups/ROLE-Kwaliteitsadviseur),,,Permission unmanaged,None
Microsoft Active Directory,Wout Coenen (500192),Wout Coenen,wout.coenen95,True,PRINT-Apeldoorn (avo.local/Demo/Groups/PRINT-Apeldoorn),,,Permission unmanaged,None
Microsoft Active Directory,Sem Wielenga (500308),Sem Wielenga,sem.wielenga17,True,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),,,Permission unmanaged,None
Microsoft Active Directory,Lars Muijs (500159),Lars Muijs,lars.muijs62,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Kim Elzinga (500064),Kim Elzinga,kim.elzinga64,True,APP-Teams (avo.local/Demo/Groups/APP-Teams),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Dijkgraaf (500115),Ursula Dijkgraaf,ursula.dijkgraaf18,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Coenen (500168),Gijs Coenen,gijs.coenen71,True,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),,,Permission unmanaged,None
Microsoft Active Directory,,Ursula Dijkgraaf (test),test.ursula.dijkgraaf87,False,LIC-M365-E3 (avo.local/Demo/Groups/LIC-M365-E3),,,Permission unmanaged,None
Microsoft Active Directory,Kim Roozendaal (500307),Kim Roozendaal,kim.roozendaal16,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Finn Jonker (500146),Finn Jonker,finn.jonker49,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Vroegindeweij (500182),Ursula Vroegindeweij,ursula.vroegindeweij85,True,APP-COM05-Portal (avo.local/Demo/Groups/APP-COM05-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Uijlenbroek (500133),Olivier Uijlenbroek,olivier.uijlenbroek36,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,,Service account svc-hrm0244,svc-hrm0244,False,,,,Account unmanaged,None
Microsoft Active Directory,Zoë Lindeboom (500259),Zoë Lindeboom,zoe.lindeboom65,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Mila Oosterhuis (500144),Mila Oosterhuis,mila.oosterhuis47,True,APP-PowerBI-Pro (avo.local/Demo/Groups/APP-PowerBI-Pro),,,Permission unmanaged,None
Microsoft Active Directory,Daan Uijlenbroek (500141),Daan Uijlenbroek,daan.uijlenbroek44,True,TEAM-COM05 (avo.local/Demo/Groups/TEAM-COM05),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Fokkema (500241),Ursula Fokkema,ursula.fokkema47,False,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Slootweg (500029),Ursula Slootweg,ursula.slootweg29,True,APP-Teams (avo.local/Demo/Groups/APP-Teams),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Hoekstra (500058),Gijs Hoekstra,gijs.hoekstra58,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Finn Roozendaal (500015),Finn Roozendaal,finn.roozendaal15,True,FS-Applicatiebeheerder-DATA (avo.local/Demo/Groups/FS-Applicatiebeheerder-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Xander Elzinga (500195),Xander Elzinga,xander.elzinga1,False,TEAM-ICT03 (avo.local/Demo/Groups/TEAM-ICT03),,,Permission unmanaged,None
Microsoft Active Directory,Cato Hoekstra (500094),Cato Hoekstra,cato.hoekstra94,True,APP-INK08-Portal (avo.local/Demo/Groups/APP-INK08-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Noa Hoekstra (500055),Noa Hoekstra,noa.hoekstra55,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Elzinga (500081),Gijs Elzinga,gijs.elzinga81,True,ROLE-Communicatieadviseur (avo.local/Demo/Groups/ROLE-Communicatieadviseur),,,Permission unmanaged,None
Microsoft Active Directory,Eva Oosterhuis (500252),Eva Oosterhuis,eva.oosterhuis58,True,LIC-M365-E3 (avo.local/Demo/Groups/LIC-M365-E3),,,Permission unmanaged,None
Microsoft Active Directory,Daan Lindeboom (500286),Daan Lindeboom,daan.lindeboom92,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Vera Ipenburg (500225),Vera Ipenburg,vera.ipenburg31,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Uijlenbroek (500133),Olivier Uijlenbroek,olivier.uijlenbroek36,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Pien Kalisvaart (500154),Pien Kalisvaart,pien.kalisvaart57,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Vera Fokkema (500134),Vera Fokkema,vera.fokkema37,True,PRINT-Apeldoorn (avo.local/Demo/Groups/PRINT-Apeldoorn),,,Permission unmanaged,None
Microsoft Active Directory,Bram Fokkema (500282),Bram Fokkema,bram.fokkema88,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Eva Nagtegaal (500082),Eva Nagtegaal,eva.nagtegaal82,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Iris Dijkgraaf (500265),Iris Dijkgraaf,iris.dijkgraaf71,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Roos Nagtegaal (500124),Roos Nagtegaal,roos.nagtegaal27,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Kim Roozendaal (500307),Kim Roozendaal,kim.roozendaal16,True,APP-Visio (avo.local/Demo/Groups/APP-Visio),,,Permission unmanaged,None
Microsoft Active Directory,Lars Roozendaal (500313),Lars Roozendaal,lars.roozendaal22,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Berkhout (500228),Jasper Berkhout,jasper.berkhout34,True,LIC-M365-F3 (avo.local/Demo/Groups/LIC-M365-F3),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Aalbers (500165),Gijs Aalbers,gijs.aalbers68,True,MBX-ZRG06 (avo.local/Demo/Groups/MBX-ZRG06),,,Permission unmanaged,None
Microsoft Active Directory,Finn Muijs (500040),Finn Muijs,finn.muijs40,True,MBX-INK08 (avo.local/Demo/Groups/MBX-INK08),,,Permission unmanaged,None
Microsoft Active Directory,Wout Vroegindeweij (500091),Wout Vroegindeweij,wout.vroegindeweij91,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Eva Gerritsen (500299),Eva Gerritsen,eva.gerritsen8,True,ROLE-Applicatiebeheerder (avo.local/Demo/Groups/ROLE-Applicatiebeheerder),,,Permission unmanaged,None
Microsoft Active Directory,Sem Muijs (500087),Sem Muijs,sem.muijs87,False,LIC-M365-E3 (avo.local/Demo/Groups/LIC-M365-E3),,,Permission unmanaged,None
